Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,AU,C,MP,config_file,draw_plots_flag,external_set,feature_selection,learning_rate,max_depth,max_iter,max_leaf_nodes,method,metric.goal,metric.name,model_name,name,num_configs,num_features,num_fold,num_folds,oversampling,parameters.C.distribution,parameters.C.max,parameters.C.min,parameters.config_file.distribution,parameters.config_files,parameters.external_set.distribution,parameters.external_sets,parameters.learning_rate.distribution,parameters.learning_rate.max,parameters.learning_rate.min,parameters.max_depth.distribution,parameters.max_depth.max,parameters.max_depth.min,parameters.max_iter.distribution,parameters.max_iter.max,parameters.max_iter.min,parameters.max_leaf_nodes.distribution,parameters.max_leaf_nodes.max,parameters.max_leaf_nodes.min,parameters.model_name.distribution,parameters.model_names,parameters.name.distribution,parameters.names,parameters.num_configs.distribution,parameters.num_configs.max,parameters.num_configs.min,parameters.num_features.distribution,parameters.num_features.max,parameters.num_features.min,parameters.num_folds.distribution,parameters.num_foldss,parameters.penalty.distribution,parameters.penaltys,parameters.random_state.distribution,parameters.random_state.max,parameters.random_state.min,parameters.solver.distribution,parameters.solvers,parameters.sorting_metric.distribution,parameters.sorting_metrics,parameters.tol.distribution,parameters.tol.max,parameters.tol.min,penalty,program,random_state,scaler,solver,sorting_metric,store_predictions,tol,Accuracy,F1 Score (Non PD),F1 Score (PD),Model Name,NPV,Precision/PPV,ROC AUC,Recall/Sensitivity,Specificity
drawn-sweep-13146,,finished,-,,,2024-12-07T13:38:44.000Z,25,rdkgmyly,,,,,,superPARK,,0.0599852222344841,89,,5,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7274,,,pvalue,,,74.96,79.26,68.41,HistGradientBoosting,81.08,66.15,82.89,70.83,77.52
winter-sweep-7898,,finished,-,,,2024-12-07T07:50:22.000Z,49,rdkgmyly,,,,,,superPARK,,0.0199339897615808,43,,9,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6978,,,pvalue,,,75.12,79.2,69.05,HistGradientBoosting,81.82,65.91,82.89,72.5,76.74
helpful-sweep-8840,,finished,-,,,2024-12-07T08:52:14.000Z,31,rdkgmyly,,,,,,superPARK,,0.0106239810372184,85,,5,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267,,,pvalue,,,74.48,78.95,67.61,HistGradientBoosting,80.43,65.75,82.88,69.58,77.52
lively-sweep-12222,,finished,-,,,2024-12-07T12:37:31.000Z,31,rdkgmyly,,,,,,superPARK,,0.0440561825115923,29,,5,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252,,,pvalue,,,75.12,79.14,69.17,HistGradientBoosting,81.99,65.79,82.88,72.92,76.49
radiant-sweep-2085,,finished,-,,,2024-12-07T01:11:30.000Z,34,rdkgmyly,,,,,,superPARK,,0.024674014323143,20,,6,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7604,,,pvalue,,,75.12,79.03,69.41,HistGradientBoosting,82.35,65.56,82.88,73.75,75.97
playful-sweep-8491,,finished,-,,,2024-12-07T08:28:48.000Z,35,rdkgmyly,,,,,,superPARK,,0.0121045712772385,64,,6,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486,,,pvalue,,,74.96,78.93,69.16,HistGradientBoosting,82.12,65.43,82.87,73.33,75.97
playful-sweep-9871,,finished,-,,,2024-12-07T10:01:21.000Z,57,rdkgmyly,,,,,,superPARK,,0.020115381147661,19,,16,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,,,pvalue,,,76.71,80.27,71.6,HistGradientBoosting,84.14,67.15,82.86,76.67,76.74
soft-sweep-12419,,finished,-,,,2024-12-07T12:50:35.000Z,37,rdkgmyly,,,,,,superPARK,,0.0140004863629413,50,,5,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,,,pvalue,,,75.12,79.2,69.05,HistGradientBoosting,81.82,65.91,82.84,72.5,76.74
peachy-sweep-6159,,finished,-,,,2024-12-07T05:54:43.000Z,35,rdkgmyly,,,,,,superPARK,,0.0280666975431477,39,,6,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982,,,pvalue,,,75.12,79.2,69.05,HistGradientBoosting,81.82,65.91,82.83,72.5,76.74
fresh-sweep-3582,,finished,-,,,2024-12-07T03:02:04.000Z,23,rdkgmyly,,,,,,superPARK,,0.0383683086350837,59,,7,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,,,pvalue,,,75.28,79.19,69.55,HistGradientBoosting,82.4,65.8,82.83,73.75,76.23
visionary-sweep-5767,,finished,-,,,2024-12-07T05:29:17.000Z,42,rdkgmyly,,,,,,superPARK,,0.0199674156319618,44,,8,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7450,,,pvalue,,,75.44,79.52,69.32,HistGradientBoosting,81.92,66.41,82.83,72.5,77.26
dark-sweep-5817,,finished,-,,,2024-12-07T05:32:12.000Z,41,rdkgmyly,,,,,,superPARK,,0.0381927721475523,71,,5,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021,,,pvalue,,,75.12,78.98,69.53,HistGradientBoosting,82.54,65.44,82.82,74.17,75.71
soft-sweep-12644,,finished,-,,,2024-12-07T13:05:37.000Z,73,rdkgmyly,,,,,,superPARK,,0.2978711142428102,83,,36,,,,HistGradientBoosting,,,21,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949,,,coeff,,,75.92,80.81,67.67,HistGradientBoosting,79.5,69.6,82.82,65.83,82.17
efficient-sweep-11630,,finished,-,,,2024-12-07T11:58:36.000Z,42,rdkgmyly,,,,,,superPARK,,0.015291204735465,46,,7,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,pvalue,,,75.12,79.31,68.8,HistGradientBoosting,81.47,66.15,82.82,71.67,77.26
stoic-sweep-12175,,finished,-,,,2024-12-07T12:34:30.000Z,38,rdkgmyly,,,,,,superPARK,,0.034816023709269,53,,9,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5791,,,pvalue,,,75.12,79.26,68.92,HistGradientBoosting,81.64,66.03,82.81,72.08,77.0
glamorous-sweep-3473,,finished,-,,,2024-12-07T02:54:16.000Z,24,rdkgmyly,,,,,,superPARK,,0.0273103442838217,10,,5,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538,,,pvalue,,,75.12,79.03,69.41,HistGradientBoosting,82.35,65.56,82.81,73.75,75.97
lemon-sweep-9232,,finished,-,,,2024-12-07T09:17:54.000Z,75,rdkgmyly,,,,,,superPARK,,0.037928129132083,11,,15,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,,,pvalue,,,75.6,79.57,69.7,HistGradientBoosting,82.32,66.42,82.8,73.33,77.0
happy-sweep-14304,,finished,-,,,2024-12-07T14:56:50.000Z,84,rdkgmyly,,,,,,superPARK,,0.031896049806847,89,,22,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,pvalue,,,75.44,79.68,68.95,HistGradientBoosting,81.4,66.8,82.8,71.25,78.04
classic-sweep-9764,,finished,-,,,2024-12-07T09:54:01.000Z,57,rdkgmyly,,,,,,superPARK,,0.0531432527994529,96,,11,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7873,,,pvalue,,,75.28,79.52,68.81,HistGradientBoosting,81.35,66.54,82.79,71.25,77.78
golden-sweep-1486,,finished,-,,,2024-12-07T00:28:45.000Z,40,rdkgmyly,,,,,,superPARK,,0.0163047352401021,52,,5,,,,HistGradientBoosting,,,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,,,pvalue,,,75.6,80.31,67.92,HistGradientBoosting,80.0,68.35,82.76,67.5,80.62
deep-sweep-11697,,finished,-,,,2024-12-07T12:03:13.000Z,27,rdkgmyly,,,,,,superPARK,,0.0143976541728032,98,,6,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6520,,,pvalue,,,75.28,79.25,69.43,HistGradientBoosting,82.22,65.92,82.74,73.33,76.49
scarlet-sweep-5455,,finished,-,,,2024-12-07T05:08:54.000Z,27,rdkgmyly,,,,,,superPARK,,0.0140126324707479,17,,5,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,,,pvalue,,,75.28,79.25,69.43,HistGradientBoosting,82.22,65.92,82.73,73.33,76.49
brisk-sweep-2631,,finished,-,,,2024-12-07T01:52:22.000Z,42,rdkgmyly,,,,,,superPARK,,0.0119928017121996,34,,5,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175,,,pvalue,,,74.48,78.95,67.61,HistGradientBoosting,80.43,65.75,82.73,69.58,77.52
honest-sweep-11534,,finished,-,,,2024-12-07T11:52:12.000Z,35,rdkgmyly,,,,,,superPARK,,0.0418041501874067,70,,6,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,,,pvalue,,,74.96,79.15,68.66,HistGradientBoosting,81.42,65.9,82.73,71.67,77.0
mild-sweep-6024,,finished,-,,,2024-12-07T05:45:43.000Z,50,rdkgmyly,,,,,,superPARK,,0.0201116097465131,42,,9,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7393,,,pvalue,,,74.48,78.89,67.74,HistGradientBoosting,80.59,65.62,82.71,70.0,77.26
exalted-sweep-7451,,finished,-,,,2024-12-07T07:20:57.000Z,43,rdkgmyly,,,,,,superPARK,,0.022231658639095,13,,7,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392,,,pvalue,,,75.92,79.57,70.68,HistGradientBoosting,83.52,66.18,82.71,75.83,75.97
dry-sweep-11303,,finished,-,,,2024-12-07T11:36:42.000Z,50,rdkgmyly,,,,,,superPARK,,0.0180942410693565,38,,9,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7885,,,pvalue,,,75.92,79.79,70.22,HistGradientBoosting,82.78,66.67,82.71,74.17,77.0
eternal-sweep-8361,,finished,-,,,2024-12-07T08:20:46.000Z,54,rdkgmyly,,,,,,superPARK,,0.0140385324106771,25,,9,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345,,,pvalue,,,75.44,79.36,69.69,HistGradientBoosting,82.45,66.04,82.71,73.75,76.49
blooming-sweep-3973,,finished,-,,,2024-12-07T03:31:43.000Z,48,rdkgmyly,,,,,,superPARK,,0.0147780603316557,57,,7,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7585,,,pvalue,,,75.28,79.79,68.17,HistGradientBoosting,80.53,67.21,82.7,69.17,79.07
leafy-sweep-3965,,finished,-,,,2024-12-07T03:31:06.000Z,41,rdkgmyly,,,,,,superPARK,,0.0327916949132081,62,,7,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6047,,,pvalue,,,74.96,79.31,68.28,HistGradientBoosting,80.91,66.27,82.7,70.42,77.78
floral-sweep-4360,,finished,-,,,2024-12-07T03:57:36.000Z,67,rdkgmyly,,,,,,superPARK,,0.0242358127496119,57,,9,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690,,,pvalue,,,74.8,78.82,68.9,HistGradientBoosting,81.89,65.3,82.69,72.92,75.97
polar-sweep-907,,finished,-,,,2024-12-06T23:45:30.000Z,44,rdkgmyly,,,,,,superPARK,,0.0314791627221569,58,,5,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,,,pvalue,,,75.28,79.42,69.06,HistGradientBoosting,81.69,66.28,82.69,72.08,77.26
rich-sweep-11479,,finished,-,,,2024-12-07T11:48:18.000Z,44,rdkgmyly,,,,,,superPARK,,0.0103730279590177,83,,8,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,,,pvalue,,,75.6,79.74,69.34,HistGradientBoosting,81.79,66.8,82.69,72.08,77.78
mild-sweep-11865,,finished,-,,,2024-12-07T12:13:48.000Z,34,rdkgmyly,,,,,,superPARK,,0.0273612041166422,70,,6,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,pvalue,,,75.12,79.14,69.17,HistGradientBoosting,81.99,65.79,82.69,72.92,76.49
flowing-sweep-2337,,finished,-,,,2024-12-07T01:30:20.000Z,55,rdkgmyly,,,,,,superPARK,,0.0119229334844381,26,,5,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574,,,pvalue,,,75.12,79.42,68.55,HistGradientBoosting,81.13,66.41,82.68,70.83,77.78
polished-sweep-5291,,finished,-,,,2024-12-07T04:58:27.000Z,47,rdkgmyly,,,,,,superPARK,,0.0175741377548559,90,,7,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,,,coeff,,,75.6,79.57,69.7,HistGradientBoosting,82.32,66.42,82.68,73.33,77.0
autumn-sweep-9168,,finished,-,,,2024-12-07T09:13:43.000Z,42,rdkgmyly,,,,,,superPARK,,0.0575048637358474,91,,9,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479,,,pvalue,,,75.92,79.68,70.45,HistGradientBoosting,83.15,66.42,82.67,75.0,76.49
fluent-sweep-11684,,finished,-,,,2024-12-07T12:02:16.000Z,64,rdkgmyly,,,,,,superPARK,,0.0222447185050418,62,,14,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,,,pvalue,,,75.12,79.31,68.8,HistGradientBoosting,81.47,66.15,82.67,71.67,77.26
dutiful-sweep-1712,,finished,-,,,2024-12-07T00:45:19.000Z,44,rdkgmyly,,,,,,superPARK,,0.0106296002859812,99,,7,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7356,,,pvalue,,,75.92,79.89,69.98,HistGradientBoosting,82.42,66.92,82.66,73.33,77.52
daily-sweep-7727,,finished,-,,,2024-12-07T07:39:11.000Z,29,rdkgmyly,,,,,,superPARK,,0.025790056585153,61,,6,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702,,,pvalue,,,74.96,78.76,69.51,HistGradientBoosting,82.67,65.09,82.65,74.58,75.19
earnest-sweep-12207,,finished,-,,,2024-12-07T12:36:30.000Z,37,rdkgmyly,,,,,,superPARK,,0.0199779592576092,62,,6,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,,,pvalue,,,75.6,79.63,69.58,HistGradientBoosting,82.14,66.54,82.65,72.92,77.26
skilled-sweep-4005,,finished,-,,,2024-12-07T03:34:21.000Z,65,rdkgmyly,,,,,,superPARK,,0.0295292184793234,54,,16,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,pvalue,,,76.24,80.0,70.73,HistGradientBoosting,83.24,66.91,82.65,75.0,77.0
leafy-sweep-11504,,finished,-,,,2024-12-07T11:50:09.000Z,49,rdkgmyly,,,,,,superPARK,,0.0346255862875844,67,,14,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5372,,,pvalue,,,75.76,79.73,69.84,HistGradientBoosting,82.37,66.67,82.64,73.33,77.26
curious-sweep-11428,,finished,-,,,2024-12-07T11:45:06.000Z,27,rdkgmyly,,,,,,superPARK,,0.0387524384323647,70,,5,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,,,pvalue,,,75.28,79.08,69.79,HistGradientBoosting,82.77,65.57,82.64,74.58,75.71
exalted-sweep-6380,,finished,-,,,2024-12-07T06:09:15.000Z,36,rdkgmyly,,,,,,superPARK,,0.0193100972302831,53,,6,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693,,,pvalue,,,75.44,79.52,69.32,HistGradientBoosting,81.92,66.41,82.63,72.5,77.26
sleek-sweep-6528,,finished,-,,,2024-12-07T06:19:03.000Z,26,rdkgmyly,,,,,,superPARK,,0.0206293651028062,48,,6,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344,,,pvalue,,,75.12,79.14,69.17,HistGradientBoosting,81.99,65.79,82.63,72.92,76.49
snowy-sweep-7130,,finished,-,,,2024-12-07T06:59:44.000Z,61,rdkgmyly,,,,,,superPARK,,0.0119219488461659,21,,16,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168,,,pvalue,,,75.44,79.41,69.57,HistGradientBoosting,82.27,66.17,82.63,73.33,76.74
efficient-sweep-11908,,finished,-,,,2024-12-07T12:16:49.000Z,43,rdkgmyly,,,,,,superPARK,,0.0237137111950482,79,,7,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668,,,pvalue,,,75.44,79.36,69.69,HistGradientBoosting,82.45,66.04,82.63,73.75,76.49
worldly-sweep-5343,,finished,-,,,2024-12-07T05:01:33.000Z,43,rdkgmyly,,,,,,superPARK,,0.0139729851375533,23,,6,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425,,,pvalue,,,75.44,79.58,69.2,HistGradientBoosting,81.74,66.54,82.62,72.08,77.52
resilient-sweep-3299,,finished,-,,,2024-12-07T02:41:29.000Z,38,rdkgmyly,,,,,,superPARK,,0.0142355576201767,19,,8,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,,,pvalue,,,75.12,78.92,69.65,HistGradientBoosting,82.72,65.33,82.61,74.58,75.45
electric-sweep-7751,,finished,-,,,2024-12-07T07:40:40.000Z,25,rdkgmyly,,,,,,superPARK,,0.0293881459698231,99,,7,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6193,,,pvalue,,,75.12,79.37,68.67,HistGradientBoosting,81.3,66.28,82.61,71.25,77.52
legendary-sweep-3682,,finished,-,,,2024-12-07T03:09:35.000Z,54,rdkgmyly,,,,,,superPARK,,0.0189566285391063,98,,9,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977,,,coeff,,,75.12,78.92,69.65,HistGradientBoosting,82.72,65.33,82.61,74.58,75.45
volcanic-sweep-921,,finished,-,,,2024-12-06T23:46:39.000Z,50,rdkgmyly,,,,,,superPARK,,0.0186073398219854,33,,5,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930,,,coeff,,,74.8,78.82,68.9,HistGradientBoosting,81.89,65.3,82.6,72.92,75.97
zany-sweep-12286,,finished,-,,,2024-12-07T12:41:37.000Z,45,rdkgmyly,,,,,,superPARK,,0.0463366207627748,36,,12,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,,,pvalue,,,75.92,79.62,70.57,HistGradientBoosting,83.33,66.3,82.6,75.42,76.23
revived-sweep-4700,,finished,-,,,2024-12-07T04:19:14.000Z,28,rdkgmyly,,,,,,superPARK,,0.0162124359687323,26,,5,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,,,pvalue,,,75.44,79.47,69.44,HistGradientBoosting,82.09,66.29,82.6,72.92,77.0
polished-sweep-6392,,finished,-,,,2024-12-07T06:09:33.000Z,55,rdkgmyly,,,,,,superPARK,,0.024298456955088,28,,11,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,,,pvalue,,,75.44,79.41,69.57,HistGradientBoosting,82.27,66.17,82.6,73.33,76.74
lunar-sweep-11658,,finished,-,,,2024-12-07T12:00:28.000Z,42,rdkgmyly,,,,,,superPARK,,0.0221672194058633,25,,8,,,,HistGradientBoosting,,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927,,,pvalue,,,75.92,79.95,69.86,HistGradientBoosting,82.24,67.05,82.59,72.92,77.78
fresh-sweep-5400,,finished,-,,,2024-12-07T05:05:38.000Z,27,rdkgmyly,,,,,,superPARK,,0.0129018828264444,38,,5,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,,,pvalue,,,75.28,79.42,69.06,HistGradientBoosting,81.69,66.28,82.59,72.08,77.26
restful-sweep-10268,,finished,-,,,2024-12-07T10:27:49.000Z,22,rdkgmyly,,,,,,superPARK,,0.0215814958284917,33,,9,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,,,pvalue,,,74.96,79.26,68.41,HistGradientBoosting,81.08,66.15,82.58,70.83,77.52
stellar-sweep-1838,,finished,-,,,2024-12-07T00:53:57.000Z,46,rdkgmyly,,,,,,superPARK,,0.0300904633072554,57,,5,,,,HistGradientBoosting,,,16,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6891,,,pvalue,,,75.12,79.79,67.63,HistGradientBoosting,80.0,67.36,82.58,67.92,79.59
swift-sweep-6276,,finished,-,,,2024-12-07T06:02:21.000Z,35,rdkgmyly,,,,,,superPARK,,0.0212450719522758,23,,5,,,,HistGradientBoosting,,,22,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498,,,pvalue,,,75.28,79.14,69.67,HistGradientBoosting,82.58,65.68,82.57,74.17,75.97
fearless-sweep-6418,,finished,-,,,2024-12-07T06:11:38.000Z,84,rdkgmyly,,,,,,superPARK,,0.0244577615905195,52,,27,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382,,,pvalue,,,74.96,78.98,69.03,HistGradientBoosting,81.94,65.54,82.57,72.92,76.23
usual-sweep-8820,,finished,-,,,2024-12-07T08:50:42.000Z,37,rdkgmyly,,,,,,superPARK,,0.0269581569698297,40,,8,,,,HistGradientBoosting,,,32,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,,,pvalue,,,74.8,78.65,69.26,HistGradientBoosting,82.44,64.96,82.57,74.17,75.19
charmed-sweep-12744,,finished,-,,,2024-12-07T13:11:37.000Z,33,rdkgmyly,,,,,,superPARK,,0.0336365298013781,46,,5,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6411,,,pvalue,,,74.96,79.04,68.91,HistGradientBoosting,81.77,65.66,82.57,72.5,76.49
apricot-sweep-6544,,finished,-,,,2024-12-07T06:19:35.000Z,49,rdkgmyly,,,,,,superPARK,,0.7855650372120365,27,,28,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916,,,coeff,,,76.71,80.94,70.08,HistGradientBoosting,81.79,68.95,82.57,71.25,80.1
jumping-sweep-6717,,finished,-,,,2024-12-07T06:31:37.000Z,40,rdkgmyly,,,,,,superPARK,,0.0294569621460034,94,,5,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927,,,pvalue,,,74.8,78.82,68.9,HistGradientBoosting,81.89,65.3,82.56,72.92,75.97
charmed-sweep-6291,,finished,-,,,2024-12-07T06:03:15.000Z,42,rdkgmyly,,,,,,superPARK,,0.0318900500683419,33,,6,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384,,,pvalue,,,74.8,78.65,69.26,HistGradientBoosting,82.44,64.96,82.56,74.17,75.19
divine-sweep-13327,,finished,-,,,2024-12-07T13:51:15.000Z,33,rdkgmyly,,,,,,superPARK,,0.0252117590167751,54,,8,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4367,,,pvalue,,,75.28,79.19,69.55,HistGradientBoosting,82.4,65.8,82.55,73.75,76.23
absurd-sweep-9692,,finished,-,,,2024-12-07T09:49:24.000Z,38,rdkgmyly,,,,,,superPARK,,0.0194563132601982,34,,7,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,,,pvalue,,,75.28,79.19,69.55,HistGradientBoosting,82.4,65.8,82.55,73.75,76.23
